-0.84502,0.57919
-0.84146,0.57919
-0.8379,0.57919
-0.83433,0.57563
-0.83433,0.57207
-0.83433,0.56851
-0.83433,0.56495
-0.8379,0.56139
-0.84146,0.55783
-0.84502,0.55783
-0.84502,0.55427
-0.84146,0.55427
-0.8379,0.55783
-0.8379,0.56139
-0.83433,0.56495
-0.83077,0.56851
-0.82721,0.57207
-0.82721,0.57563
-0.82721,0.57919
-0.82721,0.58275
-0.82721,0.58631
-0.82721,0.58987
-0.82365,0.59343
-0.82009,0.59699
-0.81653,0.60055
-0.81297,0.60411
-0.80941,0.60767
-0.80585,0.60767
-0.80229,0.60767
-0.79873,0.60767
-0.79517,0.60411
-0.79161,0.60055
-0.79161,0.59699
-0.79161,0.59343
-0.79161,0.58987
-0.79161,0.58631
-0.79517,0.58275
-0.79517,0.57919
-0.79161,0.57563
-0.79161,0.57207
-0.79517,0.56851
-0.79873,0.56495
-0.79873,0.56139
-0.80229,0.55783
-0.79873,0.55427
-0.79517,0.55071
-0.79873,0.54715
-0.79873,0.54359
-0.79873,0.54003
-0.80229,0.53647
-0.80585,0.53291
-0.80941,0.53291
-0.81297,0.53647
-0.81297,0.54003
-0.81297,0.53647
-0.81297,0.53291
-0.80941,0.52935
-0.81297,0.52579
-0.80941,0.52935
-0.80585,0.52935
-0.80229,0.52579
-0.80229,0.52223
-0.80229,0.51867
-0.80585,0.51511
-0.80585,0.51155
-0.80585,0.50799
-0.80585,0.50443
-0.80585,0.50087
-0.80585,0.49731
-0.80229,0.49375
-0.80229,0.49018
-0.80229,0.48662
-0.80585,0.48306
-0.80585,0.4795
-0.80585,0.47594
-0.80585,0.47238
-0.80585,0.47594
-0.80585,0.4795
-0.80585,0.48306
-0.80229,0.48662
-0.79873,0.48306
-0.79873,0.4795
-0.79873,0.47594
-0.79517,0.47238
-0.79517,0.46882
-0.79517,0.46526
-0.79517,0.4617
-0.79517,0.45814
-0.79873,0.45458
-0.80229,0.45814
-0.80229,0.4617
-0.80229,0.46526
-0.80229,0.4617
-0.80229,0.45814
-0.80229,0.45458
-0.79873,0.45102
-0.79873,0.44746
-0.79517,0.45102
-0.79517,0.45458
-0.79161,0.45814
-0.78805,0.45458
-0.78805,0.45102
-0.78805,0.44746
-0.78805,0.4439
-0.78449,0.44034
-0.78449,0.43678
-0.78449,0.43322
-0.78805,0.42966
-0.79161,0.4261
-0.79517,0.42254
-0.79873,0.41898
-0.79517,0.41898
-0.79161,0.42254
-0.78805,0.4261
-0.78449,0.4261
-0.78093,0.42254
-0.78093,0.41898
-0.78093,0.41542
-0.78093,0.41186
-0.77737,0.4083
-0.77737,0.40474
-0.77737,0.40118
-0.77737,0.39762
-0.77737,0.39406
-0.77737,0.3905
-0.77381,0.38694
-0.77381,0.38338
-0.77737,0.37982
-0.78093,0.37982
-0.78093,0.37626
-0.77737,0.37626
-0.77381,0.3727
-0.77025,0.36914
-0.77025,0.36557
-0.77025,0.36201
-0.77025,0.35845
-0.76669,0.35489
-0.76313,0.35133
-0.76313,0.34777
-0.75957,0.34421
