-0.5203,0.50684
-0.5203,0.5031
-0.5203,0.49936
-0.5203,0.49562
-0.5203,0.49188
-0.5203,0.48814
-0.5203,0.4844
-0.51656,0.48066
-0.51282,0.47692
-0.51282,0.47318
-0.51282,0.46945
-0.51282,0.46571
-0.51282,0.46197
-0.51282,0.45823
-0.51282,0.45449
-0.51282,0.45075
-0.51282,0.44701
-0.51656,0.44327
-0.51656,0.43953
-0.51656,0.43579
-0.51656,0.43205
-0.51656,0.42831
-0.51282,0.42458
-0.51282,0.42084
-0.51282,0.4171
-0.50908,0.41336
-0.50908,0.40962
-0.50908,0.40588
-0.50908,0.40214
-0.50908,0.3984
-0.51282,0.39466
-0.51282,0.39092
-0.50908,0.38718
-0.50908,0.38344
-0.50534,0.3797
-0.50534,0.37597
-0.50534,0.37223
-0.50534,0.36849
-0.50534,0.36475
-0.50534,0.36101
-0.5016,0.35727
-0.5016,0.35353
-0.5016,0.34979
-0.49786,0.34605
-0.49786,0.34231
-0.49412,0.33857
-0.49412,0.33483
-0.49412,0.3311
-0.49412,0.32736
-0.49412,0.32362
-0.49412,0.31988
-0.49412,0.31614
-0.49412,0.3124
-0.49412,0.30866
-0.49038,0.30492
-0.49038,0.30118
-0.49038,0.29744
-0.49038,0.2937
-0.49038,0.28996
-0.49038,0.28622
-0.48664,0.28249
-0.48664,0.27875
-0.4829,0.27501
-0.4829,0.27127
-0.4829,0.26753
-0.47916,0.26379
-0.47916,0.26005
-0.47542,0.25631
-0.47169,0.25257
-0.47169,0.24883
-0.47169,0.24509
-0.47169,0.24135
-0.47542,0.23761
-0.47542,0.23388
-0.47169,0.23014
-0.47169,0.2264
-0.46795,0.22266
-0.46795,0.21892
-0.46421,0.21518
-0.46421,0.21144
-0.46421,0.2077
-0.46421,0.20396
-0.46047,0.20022
-0.46047,0.19648
-0.46047,0.19274
-0.46047,0.18901
-0.46047,0.18527
-0.45673,0.18153
-0.45673,0.17779
-0.45673,0.17405
-0.46047,0.17031
-0.45673,0.16657
-0.45673,0.16283
-0.45673,0.15909
-0.45673,0.15535
-0.45299,0.15161
-0.45299,0.14787
-0.44925,0.14413
-0.44925,0.1404
-0.44551,0.13666
-0.44551,0.13292
-0.44177,0.12918
-0.44177,0.12544
-0.43803,0.1217
-0.43803,0.11796
-0.43429,0.11422
-0.43429,0.11048
-0.43429,0.10674
-0.43429,0.103
-0.43429,0.099264
-0.43429,0.095525
-0.43055,0.091786
-0.43055,0.088047
-0.43055,0.084307
-0.42682,0.080568
-0.42308,0.076829
-0.42308,0.07309
-0.41934,0.069351
-0.4156,0.065611
-0.4156,0.061872
-0.4156,0.058133
-0.4156,0.054394
-0.41186,0.050655
-0.41186,0.046915
-0.40812,0.043176
-0.40438,0.039437
-0.40064,0.035698
-0.40064,0.031959
-0.40064,0.028219
-0.40064,0.02448
-0.40064,0.020741
-0.40064,0.017002
-0.3969,0.013262
-0.3969,0.0095233
-0.39316,0.0057841
-0.38942,0.0020448
-0.38568,-0.0016944
-0.38194,-0.0054336
-0.37821,-0.0091728
-0.37821,-0.012912
-0.37447,-0.016651
-0.37073,-0.02039
-0.36699,-0.02413
-0.36325,-0.027869
-0.36325,-0.031608
-0.36325,-0.035347
-0.36325,-0.039086
-0.36325,-0.042826
-0.36325,-0.046565
-0.35951,-0.050304
-0.35951,-0.054043
-0.35577,-0.057782
-0.35577,-0.061522
-0.35203,-0.065261
-0.34829,-0.069
-0.34829,-0.072739
-0.34455,-0.076479
-0.34455,-0.080218
-0.34081,-0.083957
-0.33707,-0.087696
-0.33707,-0.091435
-0.33333,-0.095175
-0.3296,-0.098914
-0.3296,-0.10265
-0.32586,-0.10639
-0.32586,-0.11013
-0.32586,-0.11387
-0.32212,-0.11761
-0.32212,-0.12135
-0.31838,-0.12509
-0.31464,-0.12883
-0.3109,-0.13257
-0.3109,-0.13631
-0.30716,-0.14005
-0.30342,-0.14378
-0.29968,-0.14752
-0.29594,-0.15126
-0.2922,-0.155
-0.28846,-0.15874
-0.28473,-0.15874
-0.28099,-0.16248
-0.27725,-0.16622
-0.27351,-0.16996
-0.27351,-0.1737
-0.26977,-0.17744
-0.26603,-0.18118
-0.26229,-0.18492
-0.25855,-0.18865
-0.25855,-0.19239
-0.25481,-0.19613
-0.25107,-0.19987
-0.25107,-0.20361
-0.24733,-0.20735
-0.24359,-0.21109
-0.23985,-0.21483
-0.23612,-0.21857
-0.23238,-0.22231
-0.22864,-0.22605
-0.2249,-0.22979
-0.22116,-0.23353
-0.21742,-0.23726
-0.21368,-0.23726
-0.20994,-0.241
-0.20994,-0.24474
-0.2062,-0.24474
-0.20246,-0.24848
-0.19872,-0.25222
-0.19498,-0.25596
-0.19124,-0.2597
-0.19124,-0.26344
-0.18751,-0.26718
-0.18751,-0.27092
-0.18377,-0.27466
-0.18377,-0.2784
-0.18003,-0.28213
-0.18003,-0.28587
-0.17629,-0.28961
-0.17629,-0.29335
-0.17255,-0.29709
-0.17255,-0.30083
-0.16881,-0.30457
-0.16507,-0.30831
-0.16133,-0.31205
-0.15759,-0.31205
-0.15385,-0.31579
-0.15011,-0.31953
-0.14637,-0.32327
-0.14264,-0.32701
-0.1389,-0.33074
-0.13516,-0.33448
-0.13142,-0.33822
-0.13142,-0.34196
-0.13142,-0.3457
-0.12768,-0.34944
-0.12768,-0.35318
-0.12394,-0.35692
-0.12394,-0.36066
-0.1202,-0.3644
-0.1202,-0.36814
-0.1202,-0.37188
-0.11646,-0.37562
-0.11646,-0.37935
-0.11646,-0.38309
-0.11272,-0.38683
-0.11272,-0.39057
-0.11272,-0.39431
-0.10898,-0.39805
-0.10898,-0.40179
-0.10524,-0.40553
-0.10524,-0.40927
-0.1015,-0.41301
-0.1015,-0.41675
-0.097765,-0.42049
-0.097765,-0.42422
-0.094026,-0.42796
-0.094026,-0.4317
-0.090286,-0.43544
-0.090286,-0.43918
-0.086547,-0.44292
-0.086547,-0.44666
-0.082808,-0.4504
-0.079069,-0.45414
-0.079069,-0.45788
-0.07533,-0.46162
-0.07159,-0.46536
-0.067851,-0.4691
-0.064112,-0.47283
-0.060373,-0.47657
-0.056634,-0.48031
-0.052894,-0.48405
-0.049155,-0.48779
-0.045416,-0.49153
-0.041677,-0.49527
-0.037938,-0.49901
-0.034198,-0.50275
-0.034198,-0.50649
-0.030459,-0.51023
-0.02672,-0.51397
-0.022981,-0.5177
-0.022981,-0.52144
-0.019241,-0.52518
-0.019241,-0.52892
-0.015502,-0.53266
-0.011763,-0.5364
-0.011763,-0.54014
-0.011763,-0.54388
-0.011763,-0.54762
-0.011763,-0.55136
-0.011763,-0.5551
-0.011763,-0.55884
-0.011763,-0.56258
-0.0080238,-0.56631
-0.0080238,-0.57005
-0.0080238,-0.57379
-0.0080238,-0.57753
-0.0080238,-0.58127
-0.0080238,-0.58501
-0.0080238,-0.58875
-0.0080238,-0.59249
-0.0080238,-0.59623
-0.0080238,-0.59997
-0.0080238,-0.60371
-0.0080238,-0.60745
-0.0042846,-0.61119
-0.0042846,-0.61492
-0.0042846,-0.61866
-0.0042846,-0.6224
-0.0042846,-0.62614
-0.0042846,-0.62988
-0.0042846,-0.63362
-0.0042846,-0.63736
-0.0042846,-0.6411
-0.0042846,-0.64484
-0.00054543,-0.64858
-0.00054543,-0.65232
-0.00054543,-0.65606
-0.00054543,-0.65979
-0.00054543,-0.66353
-0.00054543,-0.66727
-0.00054543,-0.67101
-0.00054543,-0.67475
-0.00054543,-0.67849
-0.00054543,-0.68223
-0.00054543,-0.68597
-0.00054543,-0.68971
-0.00054543,-0.69345
-0.00054543,-0.69719
-0.00054543,-0.70093
0.0031938,-0.70467
0.0031938,-0.7084
0.0031938,-0.71214
0.0031938,-0.71588
0.006933,-0.71962
0.006933,-0.72336
0.006933,-0.7271
0.006933,-0.73084
0.006933,-0.73458
0.006933,-0.73832
0.006933,-0.74206
0.010672,-0.7458
0.010672,-0.74954
0.010672,-0.75327
0.010672,-0.75701
0.010672,-0.76075
0.010672,-0.76449
0.010672,-0.76823
0.010672,-0.77197
0.010672,-0.77571
0.014411,-0.77945
0.014411,-0.78319
0.014411,-0.78693
0.014411,-0.79067
0.014411,-0.79441
0.014411,-0.79815
0.018151,-0.80188
0.018151,-0.80562
0.018151,-0.80936
0.018151,-0.8131
0.018151,-0.81684
0.018151,-0.82058
0.02189,-0.82432
0.02189,-0.82806
0.02189,-0.8318
0.025629,-0.83554
0.025629,-0.83928
0.025629,-0.84302
0.025629,-0.84676
0.025629,-0.85049
0.025629,-0.85423
0.025629,-0.85797
0.025629,-0.86171
0.029368,-0.86545
0.029368,-0.86919
0.029368,-0.87293
0.029368,-0.87667
0.029368,-0.88041
0.029368,-0.88415
0.033107,-0.88789
0.033107,-0.89163
0.033107,-0.89536
0.033107,-0.8991
0.036847,-0.90284
0.036847,-0.90658
0.036847,-0.91032
0.036847,-0.91406
0.040586,-0.9178
0.040586,-0.92154
0.040586,-0.92528
0.040586,-0.92902
0.040586,-0.93276
0.044325,-0.9365
0.044325,-0.94024
0.044325,-0.94397
0.048064,-0.94771
0.048064,-0.95145
0.048064,-0.95519
0.048064,-0.95893
0.048064,-0.96267
0.051803,-0.96641
0.051803,-0.97015
0.051803,-0.97389
0.051803,-0.97763
0.051803,-0.98137
0.055543,-0.98511
0.055543,-0.98885
0.059282,-0.99258
0.059282,-0.99632
0.059282,-1.0001
0.059282,-1.0038
0.059282,-1.0075
0.059282,-1.0113
0.059282,-1.015
0.063021,-1.0188
0.063021,-1.0225
0.063021,-1.0262
0.063021,-1.03
0.06676,-1.0337
0.06676,-1.0375
0.06676,-1.0412
0.0705,-1.0449
0.0705,-1.0487
0.0705,-1.0524
0.0705,-1.0562
0.0705,-1.0599
0.074239,-1.0636
0.074239,-1.0674
0.074239,-1.0711
0.074239,-1.0748
0.074239,-1.0786
0.077978,-1.0823
0.077978,-1.0861
0.077978,-1.0898
0.077978,-1.0935
0.081717,-1.0973
0.081717,-1.101
0.081717,-1.1048
0.085456,-1.1085
